sample_id,method,condition,label,target,deletion_auc,insertion_auc
4003253_702807833_8_spinal_canal_stenosis_l1_l2,gradcam,spinal_canal_stenosis,0,0,0.8649624571204186,0.9497100949287415
4003253_702807833_8_spinal_canal_stenosis_l1_l2,gradcam++,spinal_canal_stenosis,0,0,0.9194346204400062,0.9443500950932503
4003253_702807833_8_spinal_canal_stenosis_l1_l2,integrated_gradients,spinal_canal_stenosis,0,0,0.5110317051410675,0.9935026392340661
4003253_702807833_8_spinal_canal_stenosis_l2_l3,gradcam,spinal_canal_stenosis,0,0,0.5989066302776336,0.9143564507365227
4003253_702807833_8_spinal_canal_stenosis_l2_l3,gradcam++,spinal_canal_stenosis,0,0,0.6772847488522528,0.79394419118762
4003253_702807833_8_spinal_canal_stenosis_l2_l3,integrated_gradients,spinal_canal_stenosis,0,0,0.17901851385831835,0.9818004503846167
4003253_702807833_8_spinal_canal_stenosis_l3_l4,gradcam,spinal_canal_stenosis,0,0,0.9289693105965853,0.4192118521779775
4003253_702807833_8_spinal_canal_stenosis_l3_l4,gradcam++,spinal_canal_stenosis,0,0,0.6543939452618359,0.909745205193758
4003253_702807833_8_spinal_canal_stenosis_l3_l4,integrated_gradients,spinal_canal_stenosis,0,0,0.09486912079155445,0.9469679284840824
4003253_702807833_8_spinal_canal_stenosis_l4_l5,gradcam,spinal_canal_stenosis,0,0,0.9082278572022915,0.1539413071819581
4003253_702807833_8_spinal_canal_stenosis_l4_l5,gradcam++,spinal_canal_stenosis,0,0,0.8708346016705036,0.10152014977938957
4003253_702807833_8_spinal_canal_stenosis_l4_l5,integrated_gradients,spinal_canal_stenosis,0,0,0.05030837617814541,0.9679017461836338
4003253_702807833_8_spinal_canal_stenosis_l5_s1,gradcam,spinal_canal_stenosis,0,0,0.7293144553899765,0.8717253789305687
4003253_702807833_8_spinal_canal_stenosis_l5_s1,gradcam++,spinal_canal_stenosis,0,0,0.9373421385884286,0.5370031073689461
4003253_702807833_8_spinal_canal_stenosis_l5_s1,integrated_gradients,spinal_canal_stenosis,0,0,0.35981731414794915,0.9882601514458657
4003253_1054713880_4_right_neural_foraminal_narrowing_l4_l5,gradcam,right_neural_foraminal_narrowing,1,1,0.6030755668878555,0.5801327079534532
4003253_1054713880_4_right_neural_foraminal_narrowing_l4_l5,gradcam++,right_neural_foraminal_narrowing,1,1,0.6266034096479416,0.6067977398633956
4003253_1054713880_4_right_neural_foraminal_narrowing_l4_l5,integrated_gradients,right_neural_foraminal_narrowing,1,1,0.6899497270584107,0.6239240184426308
4003253_1054713880_4_right_neural_foraminal_narrowing_l5_s1,gradcam,right_neural_foraminal_narrowing,0,0,0.22936747632920743,0.46364413090050216
4003253_1054713880_4_right_neural_foraminal_narrowing_l5_s1,gradcam++,right_neural_foraminal_narrowing,0,0,0.3315354611724615,0.33354234183207154
4003253_1054713880_4_right_neural_foraminal_narrowing_l5_s1,integrated_gradients,right_neural_foraminal_narrowing,0,0,0.1559432230889797,0.3916426356881857
4003253_1054713880_5_right_neural_foraminal_narrowing_l3_l4,gradcam,right_neural_foraminal_narrowing,1,0,0.772822204977274,0.6327333085238934
4003253_1054713880_5_right_neural_foraminal_narrowing_l3_l4,gradcam++,right_neural_foraminal_narrowing,1,0,0.6550664283335208,0.6480098731815815
4003253_1054713880_5_right_neural_foraminal_narrowing_l3_l4,integrated_gradients,right_neural_foraminal_narrowing,1,0,0.22098546773195266,0.7737795822322368
4003253_1054713880_6_right_neural_foraminal_narrowing_l1_l2,gradcam,right_neural_foraminal_narrowing,0,0,0.9187768653035163,0.9679518982768057
4003253_1054713880_6_right_neural_foraminal_narrowing_l1_l2,gradcam++,right_neural_foraminal_narrowing,0,0,0.9304568275809288,0.7592197582125664
4003253_1054713880_6_right_neural_foraminal_narrowing_l1_l2,integrated_gradients,right_neural_foraminal_narrowing,0,0,0.8012725755572319,0.9004850491881371
4003253_1054713880_6_right_neural_foraminal_narrowing_l2_l3,gradcam,right_neural_foraminal_narrowing,0,0,0.7390854254364967,0.9626226499676704
4003253_1054713880_6_right_neural_foraminal_narrowing_l2_l3,gradcam++,right_neural_foraminal_narrowing,0,0,0.8568688318133355,0.7654320880770683
4003253_1054713880_6_right_neural_foraminal_narrowing_l2_l3,integrated_gradients,right_neural_foraminal_narrowing,0,0,0.47505484223365785,0.9531466916203498
4003253_1054713880_11_left_neural_foraminal_narrowing_l1_l2,gradcam,left_neural_foraminal_narrowing,0,0,0.9679983511567117,0.8895660936832428
4003253_1054713880_11_left_neural_foraminal_narrowing_l1_l2,gradcam++,left_neural_foraminal_narrowing,0,0,0.9352213099598884,0.9316899880766869
4003253_1054713880_11_left_neural_foraminal_narrowing_l1_l2,integrated_gradients,left_neural_foraminal_narrowing,0,0,0.7557025685906409,0.9884539917111397
4003253_1054713880_11_left_neural_foraminal_narrowing_l4_l5,gradcam,left_neural_foraminal_narrowing,1,1,0.6053507305681705,0.5834418341517448
4003253_1054713880_11_left_neural_foraminal_narrowing_l4_l5,gradcam++,left_neural_foraminal_narrowing,1,1,0.62679992467165,0.5968681126832962
4003253_1054713880_11_left_neural_foraminal_narrowing_l4_l5,integrated_gradients,left_neural_foraminal_narrowing,1,1,0.6900734499096871,0.6144400402903557
4003253_1054713880_11_left_neural_foraminal_narrowing_l5_s1,gradcam,left_neural_foraminal_narrowing,0,0,0.39330275617539884,0.5854757737368347
4003253_1054713880_11_left_neural_foraminal_narrowing_l5_s1,gradcam++,left_neural_foraminal_narrowing,0,0,0.5992609146982433,0.31829447485506535
